"particle_id","sample_id","max_cor_val","bad_spectra","material_class","area_um2","perimeter_um","max_length_um","min_length_um","aspect_ratio","circularity","centroid_x","centroid_y","first_x","first_y","acc_analy_conf","max_cor_name","mean_snr","r","g","b","count","mean_length","size_class","client_id","sample_prop","Client_ID_MSSupdate","sample_type","material_simple","sample_or_blank","sample_location","sample_depth_general","date_raw","date","shape","length_um","width_um","polymer_density_group","density_g_cm3","density_source_note","buoyancy_freshwater","buoyancy_marine","r_med","height_um","V_um3","mass_ug","mass_ug_fixed_density_1.1"
40,"MBMS_06_26_2of3",0.627060703,TRUE,"poly(propylene)",6250,220.7106781,104.0569415,60.06326834,1.732455532,0.62023577,8587.5,6620,8550,6600,"confident","14ae91ad5b5b49ab9b21b7aaa2b46c65",0.007787931,146,147,151,1,82.06010492,"<212 µm",26,1,"SLR20240122SD","river water","plastic","sample","San Lorenzo","subsurface","20240122",2024-01-22,"fragment",104.0569415,60.06326834,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,30.03163417,98278.2930032047,88450.4637028843,108106.122303525
105,"MBMS_06_26_2of3",0.635038953,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,3325,12237.5,3325,12225,"confident","292e7bad06c6242c4ea27fbdc7d1b39e",0.007095341,128,128,120,1,37.5,"<212 µm",26,1,"SLR20240122SD","river water","plastic","sample","San Lorenzo","subsurface","20240122",2024-01-22,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
61,"MBMS_06_26_2of3",0.606774704,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",2500,100,60.35533906,41.42135624,1.457106781,0.318309886,7112.5,12637.5,7100,12625,"confident","f51d435d168125e9210c8734b3a8599a",0.008021543,115,115,113,1,50.88834765,"<212 µm",26,1,"SLR20240122SD","river water","plastic","sample","San Lorenzo","subsurface","20240122",2024-01-22,"fragment",60.35533906,41.42135624,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,20.71067812,27110.2142656692,37412.0956866236,29821.2356922362
16,"MBMS_06_26_3of3",0.601503344,TRUE,"polyurethanes (isocyanates)",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,8612.5,1775,8600,1750,"confident","88fe35cbb87de663d3c00287696dc84b",0.008885049,125,130,126,1,63.6271243,"<212 µm",26,1,"SLR20240122SD","river water","plastic","sample","San Lorenzo","subsurface","20240122",2024-01-22,"fragment",80.90169944,46.35254916,"polyurethane",1.2,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,54607.8104746991,50057.1596018075
64,"MBMS_06_26_3of3",0.615624586,TRUE,"polyimides",10000,301.6123776,136.8033989,73.09759905,1.871516994,0.723916468,2901.5625,3367.1875,2875,3325,"confident","17f305795f332a761f9f1081e22885ab",0.014464778,129,129,129,1,104.950499,"<212 µm",26,1,"SLR20240122SD","river water","plastic","sample","San Lorenzo","subsurface","20240122",2024-01-22,"fragment",136.8033989,73.09759905,"default_fixed_1.10",1.1,"Fallback fixed density retained for unmatched polymer class","settling","settling",0.5,36.548799525,191369.066836897,210505.973520587,210505.973520587
82,"MBMS_06_26_3of3",0.631445941,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,812.5,4775,800,4750,"confident","3f8857e035652a184d3b47d89f151207",0.007710508,130,130,122,1,63.6271243,"<212 µm",26,1,"SLR20240122SD","river water","plastic","sample","San Lorenzo","subsurface","20240122",2024-01-22,"fragment",80.90169944,46.35254916,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,47781.8341653617,50057.1596018075
4,"MBMS_06_26_3of3",0.603935367,TRUE,"poly(propylene)",2500,100,60.35533906,41.42135624,1.457106781,0.318309886,10462.5,5037.5,10450,5025,"confident","95d922e258e68158e16ad7c14c69917d",0.007486253,99,100,95,1,50.88834765,"<212 µm",26,1,"SLR20240122SD","river water","plastic","sample","San Lorenzo","subsurface","20240122",2024-01-22,"fragment",60.35533906,41.42135624,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,20.71067812,27110.2142656692,24399.1928391023,29821.2356922362
90,"MBMS_06_28_AQ1",0.633108775,TRUE,"polymethacrylates",3125,141.4213562,75,41.66666667,1.8,0.509295818,9650,2100,9650,2075,"confident","5b4e8d2da156f18ca7a545d2b93a4a12",0.008841464,108,109,111,1,58.33333333,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",75,41.66666667,"acrylic polymers",1.18,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,20.833333335,34088.4619584684,40224.3851109927,37497.3081543152
257,"MBMS_06_28_AQ1",0.610077303,TRUE,"polyhaloolefins (vinylhalides)",2500,120.7106781,75,33.33333333,2.25,0.463811494,4318.75,2475,4325,2450,"confident","205189c66fd58a74b44b874add35a63d",0.007959989,119,119,119,1,54.16666667,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",75,33.33333333,"halogenated vinyl polymers",1.35,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,16.666666665,21816.6156455658,29452.4311215138,23998.2772101224
24,"MBMS_06_28_AQ1",0.63454426,TRUE,"polymethacrylates",7500,250,115.1387819,65.13878189,1.767591879,0.663145596,12175,4762.5,12150,4725,"confident","5b4e8d2da156f18ca7a545d2b93a4a12",0.012306787,107,108,113,1,90.13878189,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",115.1387819,65.13878189,"acrylic polymers",1.18,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,32.569390945,127899.699177444,150921.645029384,140689.669095189
172,"MBMS_06_28_AQ1",0.651403874,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",2500,100,60.35533906,41.42135624,1.457106781,0.318309886,7137.5,5362.5,7125,5350,"confident","88af9222909193e48b9ecab5646c5cab",0.008197349,147,146,141,1,50.88834765,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",60.35533906,41.42135624,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,20.71067812,27110.2142656692,37412.0956866236,29821.2356922362
314,"MBMS_06_28_AQ1",0.604961389,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,1900,9262.5,1875,9250,"confident","f51d435d168125e9210c8734b3a8599a",0.008750818,129,131,130,1,63.6271243,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",80.90169944,46.35254916,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,62798.9820459039,50057.1596018075
15,"MBMS_06_28_AQ1",0.659592216,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,12833.33333,9891.666667,12825,9875,"confident","3f8857e035652a184d3b47d89f151207",0.007040483,107,106,104,1,45.71067812,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",60.35533906,31.06601718,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,15.53300859,15249.4955244389,16011.9703006609,16774.4450768828
250,"MBMS_06_28_AQ1",0.65363776,TRUE,"poly(acrylamide/amid)s",6875,236.9677166,104.0569415,66.06959517,1.574959575,0.649973725,4388.636364,11034.09091,4375,11000,"confident","ce7dfdf9721d555f17ea219d7f945e33",0.010206234,110,111,105,1,85.06326834,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",104.0569415,66.06959517,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,33.034797585,118916.734519479,135565.077352206,130808.407971427
87,"MBMS_06_28_AQ1",0.627408044,TRUE,"poly(ethylene)",20625,469.4989969,192.7050983,107.0288237,1.800497208,0.850482763,9784.848485,11673.48485,9750,11600,"confident","f2ca3772fd8941c0d63423017f7eed37",0.011494692,134,140,140,1,149.866961,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",192.7050983,107.0288237,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,53.51441185,577914.160533426,543239.310901421,635705.576586769
210,"MBMS_06_28_AQ1",0.652095344,TRUE,"poly(acrylamide/amid)s",13750,462.1320344,220.2562419,62.4272887,3.528204516,1.236003175,5800,12300,5825,12225,"confident","798c6cdb451bebea4788e00a1bb14523",0.010760569,108,107,102,1,141.3417653,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fiber",220.2562419,62.4272887,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,17.8838268434226,674166.321051737,768549.60599898,741582.953156911
123,"MBMS_06_28_AQ2",0.652767356,TRUE,"poly(tetrafluoroethylene)",6875,241.4213562,125,55,2.272727273,0.6746349,7475,3250,7450,3225,"confident","05937a8e85c8ae3be73fbb966596d31b",0.012976705,120,121,116,1,90,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",125,55,"PTFE",2.2,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.5,98992.8935115534,217784.365725417,108892.182862709
171,"MBMS_06_28_AQ2",0.609094073,TRUE,"poly(propylene)",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,6100,5012.5,6075,5000,"confident","e340e1f54ccaca2097ee6edc316db1b5",0.010320582,113,114,108,1,63.6271243,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",80.90169944,46.35254916,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,23.17627458,45506.5087289159,40955.8578560243,50057.1596018075
97,"MBMS_06_28_AQ2",0.647888344,TRUE,"poly(propylene)",10000,326.7766953,166.4213562,60.08844193,2.769606781,0.849752183,8245.3125,7204.6875,8200,7150,"confident","65c63f6893bc69eb258cbe46650d8834",0.011098517,92,93,87,1,113.2548991,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",166.4213562,60.08844193,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,30.044220965,157311.173078311,141580.05577048,173042.290386142
188,"MBMS_06_28_AQ2",0.651878893,TRUE,"polyvinylethers",4375,170.7106781,80.90169944,54.07797402,1.496019422,0.530070278,5350,8557.142857,5350,8525,"confident","bae0fd4bda919e73f39f188ff7e08b2a",0.009377348,71,72,66,1,67.48983673,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",80.90169944,54.07797402,"vinyl polymers",1.25,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.03898701,61939.4146588022,77424.2683235027,68133.3561246824
212,"MBMS_06_28_AQ2",0.600279519,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",2500,120.7106781,75,33.33333333,2.25,0.463811494,4500,9093.75,4500,9075,"confident","a8e80e05bb7c4bbae7064280ba7aa5bc",0.007447252,115,117,114,1,54.16666667,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",75,33.33333333,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,16.666666665,21816.6156455658,30106.9295908808,23998.2772101224
90,"MBMS_06_28_AQ2",0.603515725,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,8500,9412.5,8475,9400,"confident","e6f7f2a05aad692211bc50f75f1e0f50",0.009478769,107,108,103,1,63.6271243,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",80.90169944,46.35254916,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,62798.9820459039,50057.1596018075
96,"MBMS_06_28_AQ32",0.622976058,TRUE,"cellulose derivatives (ether cellulose)",4375,170.7106781,80.90169944,54.07797402,1.496019422,0.530070278,6567.857143,2500,6550,2475,"confident","2a8f1ac9ee6985c806f2b7efb83b005b",0.008594143,145,145,147,1,67.48983673,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",80.90169944,54.07797402,"cellulose derivatives",1.5,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.03898701,61939.4146588022,92909.1219882033,68133.3561246824
138,"MBMS_06_28_AQ32",0.651683722,TRUE,"poly(acrylamide/amid)s",6250,220.7106781,115.1387819,54.28231824,2.121110255,0.62023577,3025,5187.5,3025,5150,"confident","798c6cdb451bebea4788e00a1bb14523",0.00970448,101,103,102,1,84.71055006,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",115.1387819,54.28231824,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.14115912,88819.2355344377,101253.928509259,97701.1590878815
9,"MBMS_06_28_AQ32",0.623554824,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,12390,5530,12400,5500,"confident","f51d435d168125e9210c8734b3a8599a",0.008443727,77,76,72,1,59.76441187,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",80.90169944,38.6271243,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,19.31356215,31601.7421728583,43610.4041985444,34761.9163901441
145,"MBMS_06_28_AQ32",0.649715454,TRUE,"poly(acrylamide/amid)s",3750,156.0660172,80.90169944,46.35254916,1.745355992,0.516863141,2420.833333,7695.833333,2400,7675,"confident","798c6cdb451bebea4788e00a1bb14523",0.007227654,116,118,115,1,63.6271243,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",80.90169944,46.35254916,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,51877.4199509641,50057.1596018075
121,"MBMS_06_28_AQ32",0.658538198,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",5625,206.0660172,104.0569415,54.0569415,1.924950591,0.600731442,4616.666667,12252.77778,4600,12225,"confident","f51d435d168125e9210c8734b3a8599a",0.008954874,109,108,104,1,79.0569415,"<212 µm",28,0.6,"SLR20240122SS_2","river water","plastic","sample","San Lorenzo","surface","20240122",2024-01-22,"fragment",104.0569415,54.0569415,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.02847075,79605.4173149244,109855.475894596,87565.9590464168
181,"MBMS_06_32_2of3",0.6531016,TRUE,"poly(propylene)",6875,266.0246581,128.0776406,53.67837794,2.386019205,0.819145823,3072.727273,8261.363636,3100,8225,"confident","bcb40504cf8b407c30501788e871f73a",0.0087744,76,77,71,1,90.87800929,"<212 µm",32,1,"PRR20240123SS","river water","plastic","sample","Pajaro","surface","20240123",2024-01-23,"fragment",128.0776406,53.67837794,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,26.83918897,96614.1445378076,86952.7300840269,106275.558991588
325,"MBMS_06_32_3of3",0.650437165,TRUE,"ethylene-vinyl acetate",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,7690,1705,7700,1675,"confident","bfbbd3e22e8c2563857b6c17e8cebec9",0.007287486,107,107,107,1,59.76441187,"<212 µm",32,1,"PRR20240123SS","river water","plastic","sample","Pajaro","surface","20240123",2024-01-23,"fragment",80.90169944,38.6271243,"default_fixed_1.10",1.1,"Fallback fixed density retained for unmatched polymer class","settling","settling",0.5,19.31356215,31601.7421728583,34761.9163901441,34761.9163901441
339,"MBMS_06_32_3of3",0.657919809,TRUE,"poly(acrylamide/amid)s",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,7500,1812.5,7475,1800,"confident","5ec431b73b0bc9f29f5702d5e4066224",0.010817964,94,95,90,1,63.6271243,"<212 µm",32,1,"PRR20240123SS","river water","plastic","sample","Pajaro","surface","20240123",2024-01-23,"fragment",80.90169944,46.35254916,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,51877.4199509641,50057.1596018075
292,"MBMS_06_32_3of3",0.643064904,TRUE,"poly(acrylamide/amid)s",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,8191.666667,2491.666667,8200,2475,"confident","0cbf3fb26f73d85fd1d678a4aade4492",0.006618684,78,79,74,1,45.71067812,"<212 µm",32,1,"PRR20240123SS","river water","plastic","sample","Pajaro","surface","20240123",2024-01-23,"fragment",60.35533906,31.06601718,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,15.53300859,15249.4955244389,17384.4248978604,16774.4450768828
629,"MBMS_06_32_3of3",0.648104214,TRUE,"poly(propylene)",3750,156.0660172,80.90169944,46.35254916,1.745355992,0.516863141,2245.833333,7395.833333,2225,7375,"confident","95d922e258e68158e16ad7c14c69917d",0.007382114,78,79,73,1,63.6271243,"<212 µm",32,1,"PRR20240123SS","river water","plastic","sample","Pajaro","surface","20240123",2024-01-23,"fragment",80.90169944,46.35254916,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,23.17627458,45506.5087289159,40955.8578560243,50057.1596018075
272,"MBMS_06_32_3of3",0.624633774,TRUE,"poly(propylene)",5625,206.0660172,104.0569415,54.0569415,1.924950591,0.600731442,8422.222222,7583.333333,8400,7550,"confident","d43a1b3f4562cfa2e656f11e25f548ca",0.008907793,82,82,80,1,79.0569415,"<212 µm",32,1,"PRR20240123SS","river water","plastic","sample","Pajaro","surface","20240123",2024-01-23,"fragment",104.0569415,54.0569415,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,27.02847075,79605.4173149244,71644.8755834319,87565.9590464168
506,"MBMS_06_32_3of3",0.659496496,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,4750,7962.5,4750,7950,"confident","f51d435d168125e9210c8734b3a8599a",0.00666142,71,71,71,1,37.5,"<212 µm",32,1,"PRR20240123SS","river water","plastic","sample","Pajaro","surface","20240123",2024-01-23,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
455,"MBMS_06_32_3of3",0.652940827,TRUE,"poly(acrylamide/amid)s",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,5758.333333,9891.666667,5750,9875,"confident","798c6cdb451bebea4788e00a1bb14523",0.007850124,100,100,98,1,45.71067812,"<212 µm",32,1,"PRR20240123SS","river water","plastic","sample","Pajaro","surface","20240123",2024-01-23,"fragment",60.35533906,31.06601718,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,15.53300859,15249.4955244389,17384.4248978604,16774.4450768828
425,"MBMS_06_32_3of3",0.621149034,TRUE,"polyurethanes (isocyanates)",15000,376.7766953,159.6291202,93.9678173,1.698763734,0.753124788,6241.666667,12078.125,6225,12025,"confident","c75c5cfbc83558b5ec940ffc9763d100",0.01214406,55,52,47,1,126.7984687,"<212 µm",32,1,"PRR20240123SS","river water","plastic","sample","Pajaro","surface","20240123",2024-01-23,"fragment",159.6291202,93.9678173,"polyurethane",1.2,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,46.98390865,369010.755696185,442812.906835422,405911.831265803
294,"MBMS_06_34_1of3",0.656226954,TRUE,"poly(acrylamide/amid)s",5000,200,104.0569415,48.05061467,2.165569415,0.636619772,6362.5,4387.5,6325,4375,"confident","04f9ea3185f41be37f533edb8de63a3e",0.007808042,80,80,72,1,76.05377809,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",104.0569415,48.05061467,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,24.025307335,62898.107516815,71703.8425691692,69187.9182684966
265,"MBMS_06_34_1of3",0.636165211,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",2500,100,60.35533906,41.42135624,1.457106781,0.318309886,6912.5,5787.5,6900,5775,"confident","3f8857e035652a184d3b47d89f151207",0.006997344,84,83,81,1,50.88834765,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",60.35533906,41.42135624,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,20.71067812,27110.2142656692,28465.7249789527,29821.2356922362
59,"MBMS_06_34_1of3",0.635310657,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",5625,206.0660172,104.0569415,54.0569415,1.924950591,0.600731442,11227.77778,5983.333333,11225,5950,"confident","a748547e663232d317d82ae7032e44f1",0.008138265,76,75,71,1,79.0569415,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",104.0569415,54.0569415,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.02847075,79605.4173149244,83585.6881806706,87565.9590464168
4,"MBMS_06_34_1of3",0.658577311,TRUE,"poly(acrylamide/amid)s",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,13262.5,6300,13250,6275,"confident","d39399b1e8d61804f614116690368cb5",0.010073068,70,69,64,1,63.6271243,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",80.90169944,46.35254916,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,51877.4199509641,50057.1596018075
150,"MBMS_06_34_1of3",0.658742606,TRUE,"poly(acrylamide/amid)s",1250,50,50,25,2,0.159154943,9175,6662.5,9175,6650,"confident","798c6cdb451bebea4788e00a1bb14523",0.006702327,80,80,72,1,37.5,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",50,25,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,9326.6031903447,8999.35395559576
260,"MBMS_06_34_1of3",0.656098972,TRUE,"poly(acrylamide/amid)s",14375,372.3230557,159.6291202,90.05249158,1.772623027,0.767400615,7021.73913,6955.434783,7000,6900,"confident","f5bf7f1fae4474135474eb72341fd5c6",0.014111932,130,103,96,1,124.8408059,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",159.6291202,90.05249158,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,45.02624579,338900.503067525,386346.573496979,372790.553374278
103,"MBMS_06_34_1of3",0.656378289,TRUE,"poly(acrylamide/amid)s",10625,306.0660172,136.8033989,77.66619899,1.761427759,0.701602974,10152.94118,7439.705882,10125,7400,"confident","f5bf7f1fae4474135474eb72341fd5c6",0.01466589,68,67,62,1,107.2347989,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",136.8033989,77.66619899,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,38.833099495,216037.735605364,246283.018590114,237641.5091659
452,"MBMS_06_34_1of3",0.646208977,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",2500,100,60.35533906,41.42135624,1.457106781,0.318309886,3237.5,7587.5,3225,7575,"confident","ab761c7e7bbf925e1fb9f46cfe6db184",0.007697408,72,71,66,1,50.88834765,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",60.35533906,41.42135624,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,20.71067812,27110.2142656692,28465.7249789527,29821.2356922362
449,"MBMS_06_34_1of3",0.651911243,TRUE,"poly(acrylamide/amid)s",6250,264.4122806,136.8033989,45.68599941,2.994427191,0.890170838,3285,8185,3300,8125,"confident","798c6cdb451bebea4788e00a1bb14523",0.009597332,87,83,80,1,91.24469914,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",136.8033989,45.68599941,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,22.842999705,74753.5417454347,85219.0375897955,82228.8959199782
6,"MBMS_06_34_1of3",0.625788375,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,13212.5,9100,13200,9075,"confident","ab761c7e7bbf925e1fb9f46cfe6db184",0.008207372,86,85,80,1,63.6271243,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",80.90169944,46.35254916,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,47781.8341653617,50057.1596018075
144,"MBMS_06_34_1of3",0.652662807,TRUE,"poly(propylene)",7500,262.1320344,125,60,2.083333333,0.729069732,9250,9645.833333,9250,9600,"confident","e58b30f5cf6c4238c187f7fd5f8c5f2f",0.0107206,77,74,65,1,92.5,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",125,60,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,30,117809.724509617,106028.752058656,129590.696960579
105,"MBMS_06_34_1of3",0.650689625,TRUE,"poly(acrylamide/amid)s",13125,356.0660172,159.6291202,82.22184013,1.941444267,0.768691144,10090.47619,10560.71429,10050,10525,"confident","f5bf7f1fae4474135474eb72341fd5c6",0.015960207,126,123,116,1,120.9254802,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",159.6291202,82.22184013,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,41.110920065,282523.85977835,322077.200147319,310776.245756185
473,"MBMS_06_34_1of3",0.648268116,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",10000,291.4213562,128.0776406,78.07764064,1.640388203,0.675822873,2712.5,11600,2700,11550,"confident","3f8857e035652a184d3b47d89f151207",0.012470825,77,74,69,1,103.0776406,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",128.0776406,78.07764064,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,39.03882032,204406.785137841,214627.124394733,224847.463651625
